sku_id,brand,shop_id,cate
33249,2177,1000,22
15657,373,529,5
8343,1721,3255,22
24684,368,3265,60
2841,1721,3255,22
33883,1721,3255,22
13175,781,274,66
11266,2874,3363,66
9136,1029,137,66
29212,3503,4510,66
11883,1721,3255,22
11783,3193,1801,66
26791,3193,2729,22
16494,16,2423,21
18003,1398,1138,21
3616,1398,1138,21
20838,2465,2440,64
20157,1459,3315,8
32244,1459,3315,8
30099,1065,1668,24
12249,2333,3134,17
3348,470,450,17
22504,1524,1581,38
3881,803,1913,38
3530,2745,65,10
10591,1011,4160,5
14760,1715,735,5
29482,1715,735,5
9861,1715,735,5
8525,2346,4109,5
17911,2346,4019,5
26421,594,4405,5
8927,594,248,5
23060,2346,2606,5
33114,1715,735,5
29805,521,525,5
22925,2346,4003,5
24460,521,525,5
13802,3306,1543,5
24732,709,3572,5
16898,2346,3774,5
28310,2346,3850,5
3459,2346,2049,5
17045,521,525,5
20521,2525,577,5
25065,2346,3774,5
28274,2346,3774,5
16001,2346,2606,5
27249,1646,935,5
29660,594,3253,5
10703,599,3586,5
4154,215,1728,72
5716,2734,2591,17
17669,3662,4785,79
6384,375,798,5
11243,1629,1569,5
9815,2795,2022,5
17646,173,3214,5
7774,3258,2883,61
2144,1111,2984,61
4000,3258,2883,61
1010,3258,2883,61
30985,1419,2832,2
31921,2331,327,2
18054,2683,494,21
11697,1586,653,65
15462,3581,2290,30
19381,687,3262,24
19041,2333,3471,52
3653,3263,3464,41
11969,3276,1056,28
5782,903,3254,31
10640,1079,3164,39
13706,1079,2430,39
6791,2663,708,31
2562,3630,368,25
10992,2279,541,31
8879,3369,3015,31
6017,179,3249,31
12214,417,2596,10
6934,2603,1364,21
26557,3643,4770,54
1311,3549,3889,7
2943,2972,4243,53
1757,1065,2618,7
11804,1524,1920,39
19593,1065,2328,49
14743,1186,1416,40
25148,3630,3455,40
26719,1200,4195,40
22565,1200,4195,40
11274,470,1518,62
31521,3630,3714,40
18940,3630,3532,40
10057,1638,4373,40
10817,3006,1815,40
23734,1797,4230,31
9976,1339,3719,72
20030,1339,3719,72
18751,1339,3719,72
15363,1339,3719,72
16404,1673,1901,72
23087,3256,3319,72
26612,1789,3918,72
13964,1339,3719,72
6608,909,1509,12
28360,932,1756,48
9683,2364,2215,21
32554,3232,4079,10
4720,37,4382,72
28478,849,4756,72
24912,978,2891,5
21799,978,2891,5
33242,978,2891,5
7274,1524,1581,38
11279,903,2514,38
11044,803,4427,16
27127,549,1431,21
26220,3024,4006,21
3199,3160,1779,16
1236,1411,1020,16
5660,1411,1020,16
17675,3160,1237,16
33620,3160,144,16
33005,1234,4084,18
14936,1234,4084,1
1617,171,1384,1
20833,1277,241,53
2968,687,3262,24
3854,803,2717,23
28483,530,3107,41
19280,395,2013,41
28447,1266,3019,19
21258,3630,3959,19
6189,1297,1437,19
7833,803,2717,19
4546,803,4273,19
29283,1266,3680,19
17286,1297,1437,19
28799,334,3051,19
33303,542,966,19
10176,1266,3680,19
25871,3630,3714,19
13996,452,540,19
33120,1266,3680,19
23945,1405,3410,19
13297,803,4273,19
32416,542,966,19
2571,2813,2804,5
8598,3024,4006,20
29049,3024,4006,21
3037,3312,3971,20
32826,3312,1578,20
5780,803,3959,73
426,803,3574,23
31537,2578,2248,7
18610,3662,4785,79
10795,2397,220,7
28005,895,222,42
2532,2972,4243,53
16292,694,3309,42
6222,2972,4243,53
10085,32,1641,21
15465,1266,1674,19
25466,32,4329,21
12117,408,2423,53
4107,1277,2027,53
33180,408,2423,53
14361,1263,4243,53
6754,1418,1033,24
9301,2562,2352,24
16684,1437,1381,46
26574,3241,2962,21
6628,2868,2153,50
32771,428,3755,21
9733,2186,1918,38
13288,1566,2395,76
2140,1418,4581,40
3629,931,1276,77
18925,2246,4201,66
5733,1036,2606,5
13597,717,435,66
26556,717,435,64
26414,3645,940,5
25679,3378,1426,64
19795,6,2181,66
4815,10,940,5
16520,6,2181,64
11873,717,435,67
26128,717,435,74
4684,55,977,5
3253,2461,2606,5
16550,1076,2606,5
9413,1293,1171,78
16774,23,313,14
11743,2621,940,5
21380,2619,2677,5
8604,80,1935,67
5709,2619,3473,5
4377,1076,2606,5
12198,1609,3612,72
3668,78,2192,5
19749,2619,2677,5
4986,3662,4785,79
21947,1481,940,5
28536,3345,1272,78
4619,417,3853,40
4631,78,2192,5
24500,375,940,5
13488,1669,977,5
13765,83,2038,67
2345,6,2181,72
27456,3378,1426,64
23852,3345,1272,64
21642,10,940,5
29038,3117,3519,72
27744,1669,977,5
16964,3162,3170,66
10153,1317,209,78
22448,1076,977,5
29693,2346,2192,5
24129,2346,2192,5
33926,2177,1708,66
16479,2619,3473,5
20079,2619,3305,5
9872,3345,1272,78
13255,6,2181,72
9310,717,435,66
7524,2346,2192,5
9693,717,435,64
6150,2621,940,5
19423,1293,1171,72
31208,3117,3519,72
8979,2619,4605,5
16923,2619,940,5
17225,2619,3473,5
4057,1076,3858,5
26957,717,435,64
14662,2619,940,5
30968,3117,3519,66
23640,1609,3612,72
21362,3117,3519,67
4042,1076,977,5
3132,3162,3813,67
27867,3378,1426,67
9904,3239,940,5
33210,2050,2161,66
33179,51,2990,67
20297,3645,940,5
23037,3162,3170,64
13403,23,313,67
1779,717,435,78
25335,3345,1272,72
32891,1076,2606,5
24284,51,2990,69
5147,3162,3170,64
17226,717,435,64
32240,3117,3519,74
8482,2177,1708,65
21815,717,435,72
16956,717,435,67
31847,2346,243,5
27508,717,435,64
5055,78,977,5
32678,717,435,67
32652,735,346,66
5867,3309,1485,5
17910,569,3056,5
14158,1290,1964,65
31667,375,3858,5
6719,55,977,5
8776,569,1410,5
33413,2813,3858,5
6964,1076,3858,5
11858,599,3586,5
19066,569,1150,5
24260,2619,3106,5
25214,2619,3106,5
28692,2619,3473,5
18684,2619,3473,5
16324,569,1410,5
13111,717,435,64
3047,2619,3850,5
28071,1599,4647,5
12079,686,248,5
33653,1018,832,5
7854,1540,3440,5
6057,1861,2905,5
14675,78,3226,5
7770,569,3056,5
16000,2890,420,5
18675,2619,3473,5
18991,2619,3106,5
28415,569,1410,5
27681,2042,3161,5
5347,1076,2606,5
32540,78,902,5
22938,1076,4506,5
6633,3133,335,5
25622,2619,3473,5
11056,2619,2677,5
30251,569,1410,5
26413,1076,335,5
9018,1018,792,5
10393,1018,792,5
9684,1076,2606,5
24320,2619,3106,5
19615,569,1410,5
23493,2526,3858,5
24691,1076,1150,5
4994,569,1410,5
13531,2619,3473,5
26525,78,1150,5
7697,2813,1150,5
16968,3306,3858,5
15078,569,1410,5
14163,3662,4785,79
29220,569,1410,5
9191,1540,3440,5
22814,1540,3440,5
15933,569,1410,5
27487,2619,800,5
8443,2820,4065,5
32772,717,435,78
6616,3306,3812,5
9597,717,435,78
27151,2820,4065,5
18863,717,435,67
9295,1076,977,5
18567,717,435,64
28314,2727,4065,5
5412,2820,4065,5
9204,2813,3094,5
25926,2393,2116,69
10443,2445,2634,72
13393,2875,545,69
6907,2588,4706,67
10622,1266,1197,19
12327,3630,1974,39
12163,1430,2434,6
9931,1430,2434,6
14373,749,4032,7
12993,2333,2706,7
30242,603,3113,7
32765,751,4532,7
21179,2578,2248,7
15754,2578,2248,7
29790,2578,2248,7
13895,291,3577,7
4045,3186,3851,74
26109,3662,4785,79
33195,1669,811,5
24280,1669,811,5
6691,2972,4243,42
13354,1339,3719,72
26313,1144,1019,64
22575,1144,1019,64
20831,2124,3172,64
29334,1045,3011,64
14301,2107,3085,64
14439,1144,1019,64
28814,397,1549,64
20923,1339,3719,64
27153,610,4687,64
13227,2820,4183,5
32519,221,1283,5
32201,3082,1350,46
13534,2659,2626,64
2316,16,3201,20
13456,16,216,20
25259,1227,560,36
28571,2613,2879,24
23907,803,1495,16
5940,1783,3666,70
4914,1783,3585,70
26875,1783,3585,70
5279,2755,4222,70
12732,2421,1644,33
33996,1783,3585,70
24794,2283,648,5
15614,2732,2006,5
32314,1858,335,5
25958,78,92,5
24418,221,1283,5
25764,2283,648,5
29557,569,2662,5
4544,569,1238,5
10701,78,1775,5
32307,2813,4763,5
8139,1669,1925,5
9718,2813,3802,5
19959,2813,4763,5
17934,3549,2387,75
27283,3014,4542,31
13711,1276,1241,31
33092,1418,1033,31
14182,3008,968,31
15072,3271,2544,34
4754,3630,368,25
1095,811,876,17
1776,259,405,5
4422,2068,4413,5
9993,1577,15,5
17788,2657,486,5
23923,709,4361,5
12256,2346,466,5
11121,2699,172,5
13470,594,3946,5
2905,1646,3375,5
13473,594,1238,5
4740,2346,1362,5
4455,413,1294,36
21900,1341,4718,72
9719,1984,741,72
20900,1486,4718,72
27902,1555,3608,70
33856,383,3709,70
27535,383,3709,70
8935,2036,4657,21
17755,42,648,5
5132,2177,1000,72
2030,159,1011,2
4404,7,2423,9
29812,384,2336,35
7791,2333,1542,35
13423,384,3351,35
6815,384,3351,35
22340,1065,1668,35
31696,1796,4278,31
17012,1552,780,8
21440,1076,3703,5
3181,1076,3703,5
4992,1076,711,5
25086,1076,3657,5
22426,3097,2941,5
13291,1076,711,5
12643,931,792,77
14592,3097,2941,5
6372,896,483,5
23434,3097,2941,5
21002,1076,711,5
16241,2292,93,54
30138,1076,3703,5
12762,240,3573,5
23904,2963,1761,62
23795,2963,1761,62
31359,2963,1761,62
29665,3630,368,51
28466,3630,402,40
8861,3630,1966,40
4607,415,1351,40
11429,2279,541,40
3985,3320,4411,40
11495,2840,4572,51
2636,840,4004,40
9875,470,2703,40
28763,3630,1900,40
27384,3630,400,51
6407,3630,368,51
5130,3320,4411,40
29296,840,4004,40
10605,1402,2954,40
24751,1402,2954,40
6844,840,4004,40
14824,1402,2954,40
29475,2840,2588,51
22421,840,4004,40
17575,2840,4572,19
26120,840,4004,7
16501,1246,2772,27
4120,1733,2383,52
6730,665,1319,60
30347,3662,4785,79
29202,2840,2588,51
12158,3320,4411,40
14221,630,2094,40
32917,53,964,40
27195,2317,878,40
21923,840,4004,19
28246,840,4004,7
22157,840,4004,40
13937,1320,1439,48
7252,1645,4354,20
22396,1645,374,20
20911,1645,1388,20
5067,1122,2690,20
1573,2747,4349,5
22722,546,2887,17
4245,1079,11,17
19332,3662,4785,79
23213,3418,2323,21
13567,1797,4230,13
26506,78,902,5
9556,78,3226,5
11185,2540,1323,59
19830,3596,1323,9
30005,938,1323,59
12761,1366,4547,59
9426,938,1323,59
4878,938,188,59
29160,1046,4547,59
23047,938,188,59
14545,3596,4547,9
21775,2295,4547,59
18480,3596,4547,9
31771,1366,4547,59
14125,1366,4547,59
731,2613,2879,24
4376,2977,582,5
12564,267,2793,24
11614,2144,80,67
28174,1825,1910,42
550,2346,4109,5
16382,1734,2019,5
12351,3502,136,5
7016,3133,1510,5
2948,1033,3973,5
30391,263,4176,69
19071,803,1495,10
18281,58,4697,10
27477,1065,1668,10
11908,2745,107,10
7445,3630,3714,10
29615,903,4099,10
14535,2745,107,10
31348,1065,612,10
19272,3630,3839,10
9102,811,618,10
32414,3630,877,10
21043,2745,65,10
11043,811,4130,10
27824,3044,4147,10
12186,3282,1041,34
4269,3657,1928,21
11568,3338,2565,50
25439,652,3086,21
22896,805,3341,21
5717,3662,4785,79
4331,1065,611,16
19510,3160,4118,16
12275,3353,604,40
11357,1792,1399,21
20969,1792,2130,21
33000,268,1061,21
11233,3007,494,21
7275,3162,3170,74
5228,3018,940,5
14420,10,940,5
7190,281,1632,53
9311,281,1632,53
13865,281,2683,53
9707,281,3384,53
25748,281,1944,53
27873,3568,2962,21
26152,2931,2620,40
25417,2931,2620,40
1082,2782,4470,20
7898,549,1431,57
31801,549,1431,21
10606,2764,1557,20
17185,268,1061,21
28170,1065,4407,16
31479,3662,4785,79
20688,1065,638,16
12452,2841,1772,5
6412,431,4443,5
6812,2076,3323,73
29815,3459,3416,64
33165,3459,3416,64
7053,280,2132,64
9701,3027,4066,46
34044,301,1098,54
8984,1153,4666,69
29129,3087,4021,43
15510,1930,251,43
16971,1482,1207,5
17156,2813,3774,5
12276,1482,1130,5
18058,66,2446,53
24395,1182,975,8
6442,903,853,52
32746,2093,2416,67
1043,1227,3924,36
4418,3177,3036,36
19800,1227,3713,36
24984,694,3309,36
9480,1227,3924,36
6390,976,2007,78
14278,9,1657,78
28002,9,1657,78
22606,706,1357,78
10338,706,1357,78
5786,1730,2423,42
27811,1616,1466,46
12712,694,3309,42
7389,2652,4074,53
5806,694,3309,42
3427,1398,3989,42
33101,1248,899,58
24537,1968,2259,66
2661,1076,509,5
2978,2885,819,66
27863,1777,361,22
5071,2527,3707,66
5987,896,2606,5
3269,107,3386,5
9138,1592,195,5
3349,2461,2606,5
3562,2070,570,5
6242,2070,570,5
13741,63,1247,5
14913,3662,4785,79
33156,3662,4785,79
11635,3087,2031,66
3268,2346,1362,5
13771,709,4361,5
1969,3630,1966,40
23761,3630,1966,10
24099,1177,2528,40
32481,3492,3620,20
737,375,1490,5
9999,1750,1821,77
25303,1750,3644,77
32278,1750,1821,77
12153,1065,1699,40
32183,3281,1293,78
5764,803,4288,31
19975,3662,4785,79
4782,803,1913,31
27774,803,1603,31
6427,1067,130,31
33227,803,4284,31
14496,803,1603,31
9800,2964,2741,72
5236,835,3473,5
9087,835,3106,5
33721,253,2074,5
2840,253,2074,5
11976,1968,245,67
30979,1631,2824,78
3491,1968,245,67
22557,253,2074,5
2291,1127,3684,5
32455,173,4171,5
9565,2874,3363,66
22989,3416,4267,66
3172,33,3393,74
10656,1439,4158,74
6101,3416,4267,66
11136,1769,2928,5
13430,1592,423,5
24243,1769,2928,5
506,3022,4109,5
17064,2318,1716,66
32021,3177,4146,53
5914,569,3204,5
4314,569,3204,5
29965,2813,1643,5
19740,2313,317,60
13146,1076,1276,5
4182,1076,3094,5
2274,1076,1101,5
8629,2693,1238,5
32812,107,2662,5
19747,1065,611,31
30855,1065,611,49
23838,3217,1147,66
20674,2505,245,66
32750,1803,556,66
12408,97,3046,66
12541,375,4215,5
12619,569,3056,5
33152,1132,3999,48
32222,2783,3025,78
14159,2783,3025,78
9728,2273,925,78
11471,811,876,17
2957,3092,32,13
1304,2128,1941,13
10476,3092,32,13
15403,3092,32,13
11020,3092,32,52
22608,803,3906,24
8252,803,1495,24
33291,1065,612,29
18962,1682,443,32
27471,1682,443,59
32704,74,727,70
12545,1395,4679,34
32192,1395,4679,34
4408,1449,239,5
31741,1449,2423,5
1780,3306,4726,5
2386,2042,2369,5
24250,253,654,5
9763,835,3791,5
15637,78,1849,5
12054,78,1691,5
30545,78,1344,5
9043,9,1657,78
20389,963,420,5
5148,2042,2606,5
7935,2042,1243,5
24208,963,4523,5
21737,594,864,5
18877,594,864,5
5227,3309,3932,5
20782,963,420,5
16755,963,3703,5
19187,1577,15,5
31150,480,3566,5
10937,2042,2606,5
7981,2042,2606,5
14399,1913,2873,5
726,2042,4723,5
4018,2042,4723,5
21650,963,4523,5
4102,1646,371,5
29882,2042,1063,5
30012,963,4064,5
3951,2042,4723,5
13329,3309,1485,5
5051,10,1101,5
7349,10,798,5
3211,2346,2192,5
3469,1127,3371,5
9766,1974,3731,78
31916,2686,4730,78
1767,1577,15,5
18517,1577,1849,5
28833,3278,4775,5
26020,1974,3731,78
21509,2343,1398,5
8002,3595,4085,5
18763,253,4413,5
4817,1076,509,5
30602,1646,1285,5
12681,1076,3946,5
29423,2346,4085,5
18760,903,961,6
4502,1714,4614,31
1699,1714,179,31
24930,903,961,52
26867,903,2942,6
32555,3549,2235,24
13504,1714,1255,31
19935,3549,617,31
2254,1714,1722,31
25479,1714,1371,31
7421,1714,179,31
7728,1714,578,31
12731,1469,1736,6
13337,1714,179,31
29273,1065,1668,31
18842,1714,1371,31
8293,1714,578,31
22487,1714,578,31
6422,3217,2613,72
24214,2492,1564,20
17108,2492,4347,21
2557,3549,1264,56
12887,1714,179,31
9882,3234,4302,31
15794,2675,2959,31
12441,3234,3028,31
12697,3549,2574,31
18687,1714,578,31
13726,2921,3486,41
9248,3258,2883,32
5762,3258,2883,32
6770,3258,2883,32
7131,3258,4408,32
26925,3258,2883,32
32824,661,4243,53
5495,3549,3889,31
10542,1227,3924,36
3436,661,4243,36
3108,694,3309,36
20333,78,3226,5
21091,2223,2254,72
19382,2502,4750,72
29630,2564,642,72
21763,2586,2936,13
20583,2282,4122,19
3458,2282,4122,7
28457,2575,2311,7
17730,2282,4122,19
12296,3410,2975,74
17370,645,2112,74
21580,1368,754,74
17791,645,2112,74
15336,2282,263,7
33755,2757,4720,74
20100,191,3521,74
10875,593,4481,74
13472,1223,1104,74
24269,593,4481,74
16795,191,3521,74
6632,3491,699,74
23534,191,3521,74
14549,1596,1866,74
24757,191,3521,74
28693,645,2112,74
13424,645,2112,74
11211,3491,699,74
15147,1095,326,74
32090,1277,3296,34
20897,835,1003,5
16680,2950,2769,17
12049,1730,2423,42
6124,2179,2109,13
23105,419,2475,5
10023,419,2475,54
31624,419,2475,5
6622,419,2475,5
11904,2520,3800,72
9717,304,1274,72
15620,3497,1317,72
3840,304,1274,72
17712,847,4058,72
10340,3497,1317,72
25629,3497,1317,72
8321,3085,2100,53
22022,2945,4521,73
19082,2945,4521,73
11132,2945,4521,73
17186,2445,2634,72
4920,562,761,5
10455,1076,509,5
8597,1861,3375,5
5676,1858,1376,5
14697,78,798,5
22194,78,373,5
12254,78,2447,5
627,375,1490,5
9000,78,3946,5
994,981,902,5
26286,1076,2480,5
21919,78,940,5
9849,1076,509,5
2429,1127,3684,5
5138,78,4215,5
6552,1227,4447,42
9818,1398,3989,53
12757,1076,509,5
3119,1861,2905,5
3300,694,3309,53
4962,694,3309,53
11395,600,3505,33
22299,600,3505,33
23324,600,3505,33
10447,2381,4329,67
17061,8,282,30
1285,3549,3889,24
26190,3345,1794,67
33354,3345,1794,67
10404,1802,440,67
25951,1129,345,74
15442,2346,3774,5
32686,2804,4113,68
1719,316,1235,24
7864,3540,3606,24
21390,811,1310,24
31263,811,4130,24
26143,3540,3606,24
31381,3540,3606,24
17322,3540,3606,24
14862,2715,2917,40
14963,632,3599,16
28046,632,3599,16
11606,3239,2606,5
23444,3239,2606,5
9009,569,2662,5
29069,3239,3850,5
23091,569,1150,5
8178,794,1184,5
12139,569,2662,5
22288,2346,2606,5
24992,1424,1717,78
15944,268,1061,21
28458,1954,4383,21
28841,3345,1794,64
20471,1227,4447,53
19050,215,1728,66
7194,3315,3619,5
10651,1127,384,5
5173,1127,1447,5
19393,1769,2606,5
18502,3133,269,5
13244,3133,269,5
9567,708,3346,66
11791,272,4413,5
11579,1021,2078,5
6155,1127,2938,5
19659,1519,4632,5
23108,3133,269,5
11689,2813,1643,5
13894,3133,269,5
17677,3133,269,5
29303,1769,2558,5
9059,1519,4632,5
6246,78,3226,5
22650,3133,3768,5
2587,2346,798,5
5420,1446,1094,5
18001,1029,4018,66
16670,1446,4605,5
6901,1446,4605,5
31758,2095,226,5
28978,2351,1047,5
7953,569,3850,5
11940,78,3226,5
776,981,949,5
7840,78,949,5
15583,78,1691,5
11542,2346,3242,5
5603,2346,3242,5
11039,2346,3242,54
8414,2346,3242,5
15168,1543,2628,5
6976,1543,2628,5
15408,1543,2628,5
7300,981,949,5
20799,1543,2628,5
4443,78,3226,5
10676,292,434,5
22508,2813,1150,5
21968,569,1150,5
27368,2813,1150,5
10914,2070,570,5
2503,2813,1150,5
14348,1771,4329,5
20789,2813,1150,5
15528,3375,1617,5
24264,896,483,5
27311,2813,1150,5
20646,1464,3657,5
5592,981,949,5
5117,78,949,5
23131,981,949,5
1186,2042,4670,5
2151,835,2424,5
1063,2346,4109,5
1153,2346,4109,5
2058,2346,4109,5
4520,594,864,5
1674,1646,3375,5
33571,2346,4109,5
17810,956,4721,22
20766,1646,2066,5
14921,709,2025,5
9001,835,1003,5
33694,1543,2628,5
19439,1543,2628,5
22759,981,1934,5
10430,981,1934,5
5441,981,949,5
7069,981,1934,5
6914,981,949,5
6727,981,949,5
26274,569,1494,5
822,2346,4109,5
18524,1718,933,5
29027,1646,935,5
239,2346,172,5
1052,2346,172,5
21271,1646,935,5
19237,1646,935,5
19799,1646,935,5
2297,2346,172,5
13374,10,4168,5
4726,1646,371,5
22399,10,4168,5
10855,10,4168,5
10446,10,4168,5
770,1076,509,5
7319,981,1934,5
14522,660,4537,5
5226,660,4537,5
8797,660,4537,5
1478,2346,4109,5
5001,3022,4109,5
2338,3022,4109,5
2223,981,1934,5
4712,1076,3375,5
668,2346,4109,5
23941,2346,4109,5
957,2346,4109,5
4127,2346,4109,5
5078,324,1944,32
16853,2842,2833,32
12520,1941,2773,22
24238,1663,4107,22
2578,2177,1708,22
11419,1409,2943,22
30512,867,896,19
10537,3193,1801,66
8566,581,2393,5
30392,2346,172,5
18892,581,2393,5
28641,1752,1738,10
32108,1752,1738,25
18508,1102,1755,38
27236,1102,1755,38
25809,1102,1755,38
24587,1102,1755,38
22964,1102,1755,38
31871,1102,1755,38
25092,1102,1755,38
32610,1102,1755,38
29463,1102,1755,38
21081,1102,1755,38
14756,1102,1755,38
4031,1186,1416,35
10236,3662,4785,79
6868,1922,4467,20
8527,267,2793,24
2006,2456,1667,5
3636,803,3906,16
20844,803,3906,40
5039,246,486,5
30978,1522,486,5
9488,3502,3866,5
8703,521,525,5
26965,599,3586,5
24117,521,525,5
16761,1438,802,5
969,2346,4109,5
7715,1438,802,5
30381,3516,4486,52
31196,143,4565,39
24001,1089,4678,11
27971,3368,2266,53
22467,3368,2266,53
29403,3368,2266,53
24786,638,2266,53
32710,1089,2266,63
18761,3368,2266,53
33096,3368,2266,53
15171,2029,2159,64
31512,1938,3002,64
24277,866,2018,64
6762,1983,3212,78
33028,2230,4239,9
33292,1046,4239,32
31964,1815,2991,32
8388,1815,3152,32
18252,324,508,32
16396,1046,2657,32
25105,3318,3409,70
23748,3638,2389,70
32127,1297,4008,10
11832,179,3430,31
29392,1646,2886,5
8185,896,2078,5
5561,702,1984,17
4615,2668,561,10
3027,417,1091,17
13720,702,1984,17
19780,702,1984,17
12349,2562,2352,17
31093,702,1984,17
13687,856,1703,24
15431,2972,2291,53
10888,2972,4243,53
3152,1227,3924,36
19491,811,876,28
12505,1486,4718,72
6625,1983,3212,72
21997,2333,1270,24
2627,179,2042,73
12032,375,1490,5
30266,3238,4015,5
27730,1923,3613,30
12025,2653,4701,19
10266,3231,4243,21
16629,2669,481,53
20305,1558,548,53
6486,1394,4198,53
2614,267,2793,24
20643,1510,208,24
20628,1787,2277,5
18444,1553,2578,5
21322,1553,1868,5
30090,508,4031,5
26498,1553,1205,5
33322,1553,1868,5
16592,1553,2656,5
21370,1553,2656,5
6881,1013,3397,50
25266,282,1565,50
28409,2515,380,50
9095,3483,3827,50
14911,3483,1814,53
24159,3483,1923,53
33211,3483,1814,53
15135,3483,2861,53
30104,3483,4,53
16678,3483,1639,53
15012,3483,308,53
8554,3160,1779,24
25132,1669,811,5
32783,1540,3440,5
13739,16,2423,21
15369,321,640,20
11462,564,1843,20
29155,1166,4209,20
1743,1166,4071,20
22000,1422,37,21
31824,2062,3869,65
1232,2413,477,24
11641,3334,872,24
4297,1714,3595,24
29938,815,660,24
33108,271,4017,69
32213,2718,3260,42
1577,2506,2621,5
7385,1606,2551,72
4701,57,925,78
11415,2859,4594,78
24760,1600,2428,2
9843,903,2514,73
24726,803,3906,73
21706,903,360,73
14602,903,2514,73
29370,3137,992,40
33993,110,2250,5
17557,1076,3774,5
30205,963,4523,5
21013,3589,4413,5
12850,1076,2606,5
6403,1076,4215,5
3782,1861,2905,5
24319,1076,466,5
11412,2076,3323,73
30190,1065,1067,73
32697,803,2603,73
3284,903,2514,73
22198,2076,64,73
4582,903,1064,73
14025,1714,4284,73
19355,3549,2836,73
7471,2076,64,73
21116,2076,4471,73
13747,2076,2508,73
24317,903,4240,73
19122,903,4099,73
23701,903,2752,73
3942,903,4240,73
4578,803,1913,73
26454,803,1603,73
11661,803,1603,73
4194,3630,368,62
19671,3630,3455,39
8395,304,1274,72
17140,835,2424,5
26638,2346,3094,5
17816,569,3388,5
17852,1913,2938,5
28480,301,1249,5
20500,2571,1678,5
17830,3329,1944,5
9928,1076,1775,5
28557,55,1775,5
5210,1076,2386,5
13267,1934,3689,5
16130,1739,882,5
24080,1465,1944,5
28906,3502,3866,5
11141,896,3119,5
31051,3013,90,5
30888,1734,2019,5
26637,3104,3774,5
9406,833,792,5
32524,78,452,5
17796,1769,2928,5
32722,1769,2928,5
13278,3528,947,5
5971,78,3226,5
31625,375,1490,5
18544,3279,1188,5
27793,2571,1678,5
24443,2354,4272,5
25199,2962,514,5
15676,1018,1276,5
32836,0,452,5
19929,2132,1254,5
32280,2375,2423,5
8381,78,2447,5
17336,835,2424,5
16256,835,3791,5
31024,55,1775,5
29739,569,2558,5
30443,1076,3158,5
22276,1913,2102,5
24438,1000,90,5
8800,1599,2558,5
11392,3133,335,5
11326,0,452,5
14131,78,1150,5
18323,1018,4003,5
26676,3645,1129,5
28009,939,3681,5
20678,419,2475,5
26223,3018,3388,5
32967,0,452,5
21267,3133,269,5
19337,2095,226,5
24995,2559,250,5
30095,2571,1939,5
12808,1934,3689,5
14475,2905,2996,5
11545,1769,2928,5
20381,1076,922,5
31452,1913,2633,5
20161,1076,3774,5
26448,2962,514,5
28200,3279,3321,5
24060,1076,2778,5
10798,78,452,5
2368,2484,2238,1
5079,2765,3555,49
6217,2510,2710,49
14433,3299,2323,21
4087,803,1844,49
32202,452,2669,39
9947,1297,1766,16
20950,3369,3015,16
13421,116,3531,16
18598,811,876,28
4824,1767,2149,7
17273,3630,3714,40
21120,3630,3714,40
8311,3630,3714,40
12424,3630,3714,40
29994,3630,3714,40
2612,1767,1250,16
2135,632,3599,40
31633,1403,1,40
6266,3549,1522,40
26499,2059,3185,40
33917,3553,2143,40
27756,3553,1308,7
23672,3662,4785,79
24512,1767,1250,24
30308,3662,4785,79
21920,3235,1465,7
26457,3553,1308,51
9011,1795,4658,35
11736,1767,1250,24
29476,1767,1250,24
7090,803,1913,40
25281,1065,2618,7
13132,1181,27,40
30746,3662,4785,79
9715,3553,1308,51
24342,1181,1470,40
31432,854,2696,16
30577,1767,1250,60
20948,632,3599,40
10808,1767,1250,24
17637,854,4227,40
8173,3630,3455,40
16537,440,1100,7
14747,3630,1900,40
27005,1767,2462,40
23856,903,3581,16
31592,3630,3714,35
26017,3630,877,28
25455,3630,877,28
31470,1767,446,29
6524,1790,587,7
22226,854,4227,40
12659,1181,2518,40
15390,470,3665,40
26078,3662,4785,79
27768,1181,2572,40
12973,520,2418,40
14068,1405,3410,40
19748,898,497,40
6908,1046,188,32
24739,2995,188,59
6983,1292,669,21
11439,2683,2929,21
9695,683,1304,34
28818,3024,4006,18
11118,3024,4006,21
25847,1367,4243,34
15034,690,4329,46
11626,903,235,38
10283,3630,368,39
12537,3630,400,39
26872,324,1944,61
30575,324,1944,61
20031,443,387,23
7234,2455,2598,72
6818,3634,979,72
8340,364,3259,72
21003,434,2345,5
4845,1849,962,31
29793,2591,2650,46
15809,173,589,5
28388,173,2411,5
27569,173,2411,5
16567,173,2411,5
26967,862,1908,5
21681,862,1908,5
8648,2445,2634,72
7778,3439,1108,76
13321,2099,1827,76
6072,1600,748,76
21694,3439,1108,76
22195,2044,1760,76
17440,3439,4120,76
5641,225,3648,76
5670,1600,300,2
12516,8,536,30
15229,8,536,30
18035,2502,2880,65
21651,1065,612,31
25162,555,2326,3
14863,2852,217,21
11652,3350,1937,74
21244,903,4399,31
6726,2974,4745,31
22382,1321,3552,24
27994,1844,3122,24
11358,1714,1722,31
8297,3234,3028,31
9318,1714,1722,31
10394,453,1016,21
13428,2027,1953,59
11619,1517,3149,21
8936,1990,4515,50
7220,2842,2833,61
5821,120,915,61
26378,518,2423,61
12023,2666,2863,61
13229,2295,3389,61
15364,1111,4428,61
